카드이용내역,,,,,,,,,,,,,,
2025.04.29,11:54,본인 우리은행 포인트플러스 GRANDE(9*3*),왕돈까스 왕냉면,기타일반음식,"15,400",일시불,-,38991334,N,,0,0,0,Y
2025.04.29,10:06,본인 우리은행 포인트플러스 GRANDE(9*3*),티머니택시(법인)_4,택시,"7,300",일시불,-,52548333,N,,0,0,0,Y
2025.04.27,17:43,본인 우리은행 포인트플러스 GRANDE(9*3*),교보문고(인터넷)_KICC,PG(온라인),"3,500",일시불,-,28497332,N,,0,0,0,Y
2025.04.27,17:42,본인 우리은행 포인트플러스 GRANDE(9*3*),교보문고(웹)_KICC_도서/공연_교보문고_웹_문,PG(온라인),"25,200",일시불,-,52040331,N,,0,0,0,Y
2025.04.27,6:45,본인 우리은행 포인트플러스 GRANDE(9*3*),이마트24 마포하늘공원점,편의점,"7,400",일시불,-,34884330,N,,0,0,0,Y
2025.04.26,19:05,본인 우리은행 포인트플러스 GRANDE(9*3*),에이치디씨아이파크몰주식회사,양식,"14,500",일시불,-,27804329,N,,0,0,0,Y
2025.04.26,17:51,본인 우리은행 포인트플러스 GRANDE(9*3*),에이치디씨아이파크몰주식회사,양식,"34,000",일시불,-,58794328,N,,0,0,0,Y
2025.04.26,13:20,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)우아한형제들_(주)우아한형제,PG(온라인),"20,400",일시불,-,68716327,N,,0,0,0,Y
2025.04.25,15:49,본인 우리은행 포인트플러스 GRANDE(9*3*),상아약국,약국,"3,400",일시불,-,56025326,N,,0,0,0,Y
2025.04.25,15:42,본인 우리은행 포인트플러스 GRANDE(9*3*),스마트백평치과의원,치과,"50,000",일시불,-,40375325,N,,0,0,0,Y
2025.04.24,20:00,본인 우리은행 포인트플러스 GRANDE(9*3*),오늘제빵소,제과점/아이스크림점,"3,800",일시불,-,64816324,N,,0,0,0,Y
2025.04.24,14:34,본인 우리은행 포인트플러스 GRANDE(9*3*),보은하다,커피전문점,"5,000",일시불,-,40891323,N,,0,0,0,Y
2025.04.24,0:37,본인 우리은행 포인트플러스 GRANDE(9*3*),세븐일레븐 고척점,편의점,"4,900",일시불,-,21062322,N,,0,0,0,Y
2025.04.23,22:56,본인 우리은행 포인트플러스 GRANDE(9*3*),야키토리잔잔 압구정로데오점,일식(횟집),"65,800",일시불,-,36656321,N,,0,0,0,Y
2025.04.23,17:46,본인 우리은행 포인트플러스 GRANDE(9*3*),GS25고척점,편의점,"2,600",일시불,-,46772320,N,,0,0,0,Y
2025.04.22,18:12,본인 우리은행 포인트플러스 GRANDE(9*3*),맘스터치 동양미래대점,패스트푸드점,"8,900",일시불,-,23210319,N,,0,0,0,Y
2025.04.22,11:10,본인 우리은행 포인트플러스 GRANDE(9*3*),본죽&비빔밥 고척동양대점,한식(한정식),"16,500",일시불,-,26210318,N,,0,0,0,Y
2025.04.21,22:30,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)하나음향 보가코인노래연습장,노래방,"5,500",일시불,-,43558317,N,,0,0,0,Y
2025.04.21,21:32,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)하나음향 보가코인노래연습장,노래방,"5,500",일시불,-,60951316,N,,0,0,0,Y
2025.04.21,20:43,본인 우리은행 포인트플러스 GRANDE(9*3*),멘야이찌방 고척점,일식(횟집),"9,900",일시불,-,44007315,N,,0,0,0,Y
2025.04.21,19:16,본인 우리은행 포인트플러스 GRANDE(9*3*),GS25 신목열매점,편의점,"2,600",일시불,-,63612314,N,,0,0,0,Y
2025.04.20,22:07,본인 우리은행 포인트플러스 GRANDE(9*3*),지에스25 커넥트서울역점,편의점,"2,900",일시불,-,58551313,N,,0,0,0,Y
2025.04.20,18:00,본인 우리은행 포인트플러스 GRANDE(9*3*),코레일유통주식회사(부산역),편의점,"11,000",일시불,-,21112312,N,,0,0,0,Y
2025.04.20,15:12,본인 우리은행 포인트플러스 GRANDE(9*3*),카카오_멜론,PG(오프라인),"8,690",일시불,-,42350311,N,,0,0,0,Y
2025.04.20,14:40,본인 우리은행 포인트플러스 GRANDE(9*3*),루아앤티그리 광복점,양식,"28,000",일시불,-,22820310,N,,0,0,0,Y
2025.04.20,11:39,본인 우리은행 포인트플러스 GRANDE(9*3*),한국철도공사(승차권발매),철도,"47,600",일시불,-,33147309,N,,0,0,0,Y
2025.04.19,18:26,본인 우리은행 포인트플러스 GRANDE(9*3*),북경상회,농산물(청과)/수산물,"7,500",일시불,-,45161308,N,,0,0,0,Y
2025.04.19,16:00,본인 우리은행 포인트플러스 GRANDE(9*3*),클로씨(CLOSEA),한식(한정식),"19,000",일시불,-,51880307,N,,0,0,0,Y
2025.04.19,14:50,본인 우리은행 포인트플러스 GRANDE(9*3*),서울깍두기,한식(한정식),"12,000",일시불,-,46009306,N,,0,0,0,Y
2025.04.19,0:27,본인 우리은행 포인트플러스 GRANDE(9*3*),지에스(GS)25 민락이진점,편의점,"3,900",일시불,-,42796305,N,,0,0,0,Y
2025.04.19,0:24,본인 우리은행 포인트플러스 GRANDE(9*3*),지에스(GS)25 민락이진점,편의점,"5,700",일시불,-,21223304,N,,0,0,0,Y
2025.04.18,19:41,본인 우리은행 포인트플러스 GRANDE(9*3*),GS25민락중앙점,편의점,"8,650",일시불,-,34693303,N,,0,0,0,Y
2025.04.18,19:11,본인 우리은행 포인트플러스 GRANDE(9*3*),씨제이올리브네트웍스(주)광안비치점,화장품,"11,090",일시불,-,45572302,N,,0,0,0,Y
2025.04.18,15:42,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)우아한형제들_(주)우아한형제,PG(온라인),"16,500",일시불,-,30482301,N,,0,0,0,Y
2025.04.18,10:27,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사오랜지바다,옷감/직물,"24,000",일시불,-,67893300,N,,0,0,0,Y
2025.04.18,9:21,본인 우리은행 포인트플러스 GRANDE(9*3*),까사부사노 테라스,일반주점,"14,500",일시불,-,26425299,N,,0,0,0,Y
2025.04.17,20:22,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)놀유니버스_NOL_B2C_국내숙소,PG(온라인),"322,000",할부,5 개월,41994298,N,,0,0,0,Y
2025.04.17,16:24,본인 우리은행 포인트플러스 GRANDE(9*3*),세븐일레븐 부산민락본동점,편의점,"10,650",일시불,-,44547297,N,,0,0,0,Y
2025.04.17,15:45,본인 우리은행 포인트플러스 GRANDE(9*3*),구글페이먼트_구글페이먼트코리아,PG(오프라인),"5,500",일시불,-,60084296,N,,0,0,0,Y
2025.04.17,13:10,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)우아한형제들_(주)우아한형제,PG(온라인),"17,800",일시불,-,64138295,N,,0,0,0,Y
2025.04.17,12:23,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)놀유니버스_NOL_B2C_국내숙소,PG(온라인),"55,000",할부,5 개월,67078294,N,,0,0,0,Y
2025.04.17,1:46,본인 우리은행 포인트플러스 GRANDE(9*3*),씨유민락비치점,편의점,"14,700",일시불,-,39788293,N,,0,0,0,Y
2025.04.17,1:21,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 솔바람,노래방,"3,000",일시불,-,42637292,N,,0,0,0,Y
2025.04.17,0:16,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 솔바람,노래방,"10,000",일시불,-,53251291,N,,0,0,0,Y
2025.04.16,23:55,본인 우리은행 포인트플러스 GRANDE(9*3*),찌꼬뽀꼬 셀프포토샾(광안점),사진관,"1,000",일시불,-,30927290,N,,0,0,0,Y
2025.04.16,23:54,본인 우리은행 포인트플러스 GRANDE(9*3*),찌꼬뽀꼬 셀프포토샾(광안점),사진관,"1,000",일시불,-,50741289,N,,0,0,0,Y
2025.04.16,23:54,본인 우리은행 포인트플러스 GRANDE(9*3*),찌꼬뽀꼬 셀프포토샾(광안점),사진관,"1,000",일시불,-,48109288,N,,0,0,0,Y
2025.04.16,23:53,본인 우리은행 포인트플러스 GRANDE(9*3*),찌꼬뽀꼬 셀프포토샾(광안점),사진관,"1,000",일시불,-,20668287,N,,0,0,0,Y
2025.04.16,16:47,본인 우리은행 포인트플러스 GRANDE(9*3*),만우장,중식,"36,000",일시불,-,38375286,N,,0,0,0,Y
2025.04.16,15:00,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)놀유니버스_NOL_B2C_국내숙소,PG(온라인),"73,000",할부,5 개월,21720285,N,,0,0,0,Y
2025.04.16,14:24,본인 우리은행 포인트플러스 GRANDE(9*3*),빵꾸똥꾸문구야 해운대벡스코점,문구,100,일시불,-,29430284,N,,0,0,0,Y
2025.04.16,14:23,본인 우리은행 포인트플러스 GRANDE(9*3*),빵꾸똥꾸문구야 해운대벡스코점,문구,"6,500",일시불,-,46959283,N,,0,0,0,Y
2025.04.16,13:06,본인 우리은행 포인트플러스 GRANDE(9*3*),1984그수육집칼국수,기타일반음식,"24,900",일시불,-,68972282,N,,0,0,0,Y
2025.04.15,16:06,본인 우리은행 포인트플러스 GRANDE(9*3*),PAYCO_Google Play,간편결제(온라인),"9,900",일시불,-,63071281,N,,0,0,0,Y
2025.04.15,14:14,본인 우리은행 포인트플러스 GRANDE(9*3*),스타벅스코리아,커피전문점,"6,100",일시불,-,48797280,N,,0,0,0,Y
2025.04.15,13:00,본인 우리은행 포인트플러스 GRANDE(9*3*),신라스테이해운대,특급호텔,"55,000",일시불,-,22422279,N,,0,0,0,Y
2025.04.15,12:58,본인 우리은행 포인트플러스 GRANDE(9*3*),신라스테이해운대,특급호텔,"30,000",일시불,-,58955278,N,,0,0,0,Y
2025.04.15,9:00,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)놀유니버스_NOL_B2C_국내숙소,PG(온라인),"154,000",할부,5 개월,47934277,N,,0,0,0,Y
2025.04.15,2:04,본인 우리은행 포인트플러스 GRANDE(9*3*),이마트24 해운대신라스테이점,편의점,"9,400",일시불,-,35649276,N,,0,0,0,Y
2025.04.14,23:06,본인 우리은행 포인트플러스 GRANDE(9*3*),구글페이먼트_구글페이먼트코리아,PG(오프라인),"6,050",일시불,-,25566275,N,,0,0,0,Y
2025.04.14,22:16,본인 우리은행 포인트플러스 GRANDE(9*3*),지에스25에스서울역2호점,편의점,"1,700",일시불,-,48843274,N,,0,0,0,Y
2025.04.14,19:08,본인 우리은행 포인트플러스 GRANDE(9*3*),세븐일레븐 서교일등점,편의점,"2,050",일시불,-,21674273,N,,0,0,0,Y
2025.04.14,19:00,본인 우리은행 포인트플러스 GRANDE(9*3*),세븐일레븐 서교일등점,편의점,"1,100",일시불,-,56355272,N,,0,0,0,Y
2025.04.14,18:43,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)놀유니버스_NOL_B2C_국내숙소,PG(온라인),"214,500",할부,5 개월,60638271,N,,0,0,0,Y
2025.04.14,16:58,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 카페꼼마,커피전문점,"6,000",일시불,-,38546270,N,,0,0,0,Y
2025.04.14,15:13,본인 우리은행 포인트플러스 GRANDE(9*3*),한국철도공사(승차권발매),철도,"59,800",일시불,-,63423269,N,,0,0,0,Y
2025.04.14,0:45,본인 우리은행 포인트플러스 GRANDE(9*3*),대표인증_3_(주)태그에잇,PG_우대,"39,800",일시불,-,66350268,N,,0,0,0,Y
2025.04.13,16:13,본인 우리은행 포인트플러스 GRANDE(9*3*),호호왕만두,기타일반음식,"11,000",일시불,-,54768267,N,,0,0,0,Y
2025.04.13,12:39,본인 우리은행 포인트플러스 GRANDE(9*3*),롯데시네마 영등포_티켓 외,슈퍼마켓,"13,000",일시불,-,61971266,N,,0,0,0,Y
2025.04.12,19:30,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)에스케이플래닛_문화비_Cul_에스케이 플,PG(온라인),"11,000",일시불,-,51029265,N,,0,0,0,Y
2025.04.12,13:26,본인 우리은행 포인트플러스 GRANDE(9*3*),박미정 당진아구동태탕,한식(한정식),"13,000",일시불,-,67014264,N,,0,0,0,Y
2025.04.11,15:56,본인 우리은행 포인트플러스 GRANDE(9*3*),멕시코식당 선유도역,양식,"71,500",일시불,-,30986262,N,,0,0,0,Y
2025.04.11,12:52,본인 우리은행 포인트플러스 GRANDE(9*3*),SK텔레콤(자동납부),통신비(시청료),"79,550",일시불,-,20290263,N,,0,0,0,Y
2025.04.10,22:32,본인 우리은행 포인트플러스 GRANDE(9*3*),공양,일반주점,"28,500",일시불,-,52545261,N,,0,0,0,Y
2025.04.09,22:23,본인 우리은행 포인트플러스 GRANDE(9*3*),PAYCO_주식회사 백퍼센트,PG(오프라인),"1,430",일시불,-,36291260,N,,0,0,0,Y
2025.04.09,20:31,본인 우리은행 포인트플러스 GRANDE(9*3*),PAYCO_주식회사 백퍼센트,PG(오프라인),"1,430",일시불,-,30939259,N,,0,0,0,Y
2025.04.09,19:49,본인 우리은행 포인트플러스 GRANDE(9*3*),맥도날드신도림디큐브,패스트푸드점,"7,700",일시불,-,45599258,N,,0,0,0,Y
2025.04.09,18:51,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)에스케이플래닛_문화비_Cul_에스케이 플,PG(온라인),"10,000",일시불,-,34416257,N,,0,0,0,Y
2025.04.09,14:42,본인 우리은행 포인트플러스 GRANDE(9*3*),오늘제빵소,제과점/아이스크림점,"1,000",일시불,-,54501256,N,,0,0,0,Y
2025.04.08,21:29,본인 우리은행 포인트플러스 GRANDE(9*3*),KCP결제(무)_㈜풀리오,PG(온라인),"119,000",할부,12 개월,24904255,N,,0,0,0,Y
2025.04.08,13:26,본인 우리은행 포인트플러스 GRANDE(9*3*),디저트39(구로헤리움점),커피전문점,"11,300",일시불,-,65747254,N,,0,0,0,Y
2025.04.08,11:46,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 써브웨이신도림,패스트푸드점,"10,400",일시불,-,41544253,N,,0,0,0,Y
2025.04.07,21:40,본인 우리은행 포인트플러스 GRANDE(9*3*),네이버파이낸셜㈜_네이버,전자상거래(온라인),"10,000",일시불,-,49542252,N,,0,0,0,Y
2025.04.07,21:29,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)우아한형제들_신용카드(한집배달),PG(온라인),"36,600",일시불,-,62580251,N,,0,0,0,Y
2025.04.06,17:10,본인 우리은행 포인트플러스 GRANDE(9*3*),인터넷상거래_0_(주)쿱커뮤니케이션즈,PG_우대,"110,000",할부,5 개월,68761250,N,,0,0,0,Y
2025.04.06,16:48,본인 우리은행 포인트플러스 GRANDE(9*3*),중국성,중식,"11,000",일시불,-,32906249,N,,0,0,0,Y
2025.04.06,14:11,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)초이락홀딩스,커피전문점,"9,500",일시불,-,39494248,N,,0,0,0,Y
2025.04.05,18:08,본인 우리은행 포인트플러스 GRANDE(9*3*),GS25 고척사랑점,편의점,"5,100",일시불,-,52699247,N,,0,0,0,Y
2025.04.05,12:16,본인 우리은행 포인트플러스 GRANDE(9*3*),맘스터치 동양미래대점,패스트푸드점,"8,400",일시불,-,36115246,N,,0,0,0,Y
2025.04.05,11:10,본인 우리은행 포인트플러스 GRANDE(9*3*),티머니택시_0,PG택시,"8,500",일시불,-,43593245,N,,0,0,0,Y
2025.04.04,18:11,본인 우리은행 포인트플러스 GRANDE(9*3*),홍콩반점 고척동양대점,중식,"9,000",일시불,-,61959244,N,,0,0,0,Y
2025.04.04,13:57,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사현대백화점디큐브시티,백화점,"6,500",일시불,-,27482243,N,,0,0,0,Y
2025.04.04,12:58,본인 우리은행 포인트플러스 GRANDE(9*3*),세븐일레븐 신도림미래사랑점,편의점,"5,600",일시불,-,55489242,N,,0,0,0,Y
2025.04.03,18:23,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사현대백화점디큐브시티,백화점,"5,500",일시불,-,47141241,N,,0,0,0,Y
2025.04.03,17:31,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 써브웨이신도림,패스트푸드점,"7,600",일시불,-,55723240,N,,0,0,0,Y
2025.04.03,14:25,본인 우리은행 포인트플러스 GRANDE(9*3*),씨제이올리브영(주)디큐브시티점,화장품,"2,700",일시불,-,22878239,N,,0,0,0,Y
2025.04.03,8:14,본인 우리은행 포인트플러스 GRANDE(9*3*),스타벅스코리아,커피전문점,"6,100",일시불,-,29646238,N,,0,0,0,Y
2025.04.03,6:17,본인 우리은행 포인트플러스 GRANDE(9*3*),모빌PG_대표(일반)_3_주식회사와이샵,PG_우대,"32,900",일시불,-,36558237,N,,0,0,0,Y
2025.04.02,11:37,본인 우리은행 포인트플러스 GRANDE(9*3*),다이소 고척동점,가정생활용품,"6,000",일시불,-,21661236,N,,0,0,0,Y
2025.04.02,10:32,본인 우리은행 포인트플러스 GRANDE(9*3*),디저트39,커피전문점,"20,800",일시불,-,55682235,N,,0,0,0,Y
2025.04.02,9:57,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 써브웨이신도림,패스트푸드점,"7,600",일시불,-,40810234,N,,0,0,0,Y
2025.04.01,16:42,본인 우리은행 포인트플러스 GRANDE(9*3*),오피니언,커피전문점,"6,000",일시불,-,35497233,N,,0,0,0,Y
2025.04.01,10:08,본인 우리은행 포인트플러스 GRANDE(9*3*),글라스헌터안경원,안경점,"104,000",할부,3 개월,61223232,N,,0,0,0,Y
2025.04.01,9:17,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 써브웨이신도림,패스트푸드점,"11,900",일시불,-,25049231,N,,0,0,0,Y
2025.03.31,18:41,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)우아한형제들_신용카드(한집배달),PG(온라인),"28,600",일시불,-,45565230,N,,0,0,0,Y
2025.03.31,15:08,본인 우리은행 포인트플러스 GRANDE(9*3*),스마트백평치과의원,치과,"50,000",일시불,-,55274229,N,,0,0,0,Y
2025.03.30,19:10,본인 우리은행 포인트플러스 GRANDE(9*3*),현대백화점 목동점_식품,백화점,"10,000",일시불,-,21334228,N,,0,0,0,Y
2025.03.30,18:47,본인 우리은행 포인트플러스 GRANDE(9*3*),메가박스중앙(주)더부티크목동현대백화점,영화/연극/공연관,"16,000",일시불,-,36035227,N,,0,0,0,Y
2025.03.30,18:40,본인 우리은행 포인트플러스 GRANDE(9*3*),현대백화점 목동점_식품,백화점,"12,000",일시불,-,36731226,N,,0,0,0,Y
2025.03.30,14:22,본인 우리은행 포인트플러스 GRANDE(9*3*),맥도날드코엑스점,패스트푸드점,"7,400",일시불,-,32899225,N,,0,0,0,Y
2025.03.30,14:01,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)에스케이플래닛_문화비_Cul_에스케이 플,PG(온라인),"12,000",일시불,-,57533224,N,,0,0,0,Y
2025.03.30,10:30,본인 우리은행 포인트플러스 GRANDE(9*3*),대표인증_3_(주)서진인포텍,PG_우대,"10,000",일시불,-,46835223,N,,0,0,0,Y
2025.03.28,20:06,본인 우리은행 포인트플러스 GRANDE(9*3*),보은하다,커피전문점,"5,700",일시불,-,43343222,N,,0,0,0,Y
2025.03.28,14:20,본인 우리은행 포인트플러스 GRANDE(9*3*),보은하다,커피전문점,"9,000",일시불,-,57144221,N,,0,0,0,Y
2025.03.28,13:46,본인 우리은행 포인트플러스 GRANDE(9*3*),브런치빈 신도림점,양식,"11,900",일시불,-,33555220,N,,0,0,0,Y
2025.03.27,18:43,본인 우리은행 포인트플러스 GRANDE(9*3*),경기마트 맘스점,슈퍼마켓,"24,860",일시불,-,52215219,N,,0,0,0,Y
2025.03.27,18:03,본인 우리은행 포인트플러스 GRANDE(9*3*),하우마라,중식,"6,800",일시불,-,64298218,N,,0,0,0,Y
2025.03.26,18:55,본인 우리은행 포인트플러스 GRANDE(9*3*),PAYCO_Google Play,간편결제(온라인),"4,250",일시불,-,21820217,N,,0,0,0,Y
2025.03.26,11:43,본인 우리은행 포인트플러스 GRANDE(9*3*),메가엠지씨커피 구로고척시장점,커피전문점,"4,900",일시불,-,24142216,N,,0,0,0,Y
2025.03.26,11:39,본인 우리은행 포인트플러스 GRANDE(9*3*),다이소 고척동점,가정생활용품,"3,500",일시불,-,32428215,N,,0,0,0,Y
2025.03.26,11:30,본인 우리은행 포인트플러스 GRANDE(9*3*),경기마트 맘스점,슈퍼마켓,"6,980",일시불,-,56603214,N,,0,0,0,Y
2025.03.26,11:25,본인 우리은행 포인트플러스 GRANDE(9*3*),경기마트 맘스점,슈퍼마켓,"17,570",일시불,-,48545213,N,,0,0,0,Y
2025.03.25,15:26,본인 우리은행 포인트플러스 GRANDE(9*3*),(주)교보문고,서적(서점),"10,500",일시불,-,21907212,N,,0,0,0,Y
2025.03.25,14:58,본인 우리은행 포인트플러스 GRANDE(9*3*),씨제이올리브네트웍스(주)개봉역북부점,화장품,"30,900",일시불,-,26323211,N,,0,0,0,Y
2025.03.25,14:31,본인 우리은행 포인트플러스 GRANDE(9*3*),새봄정신건강의학과의원,신경과/신경외과,"10,000",일시불,-,23198210,N,,0,0,0,Y
2025.03.24,22:23,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 더보리,기타가정생활용품,"1,000",일시불,-,63414209,N,,0,0,0,Y
2025.03.24,22:22,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 더보리,기타가정생활용품,"1,000",일시불,-,49198208,N,,0,0,0,Y
2025.03.24,22:21,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 더보리,기타가정생활용품,"1,000",일시불,-,35574207,N,,0,0,0,Y
2025.03.24,22:21,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 더보리,기타가정생활용품,"1,000",일시불,-,69141206,N,,0,0,0,Y
2025.03.24,22:20,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 더보리,기타가정생활용품,"1,000",일시불,-,49011205,N,,0,0,0,Y
2025.03.24,22:20,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 더보리,기타가정생활용품,"1,000",일시불,-,20472204,N,,0,0,0,Y
2025.03.24,15:44,본인 우리은행 포인트플러스 GRANDE(9*3*),던킨도너츠 목동남로점,제과점/아이스크림점,"5,200",일시불,-,48843203,N,,0,0,0,Y
2025.03.24,13:25,본인 우리은행 포인트플러스 GRANDE(9*3*),오피니언,커피전문점,"6,000",일시불,-,24864202,N,,0,0,0,Y
2025.03.23,20:04,본인 우리은행 포인트플러스 GRANDE(9*3*),경기마트 맘스점,슈퍼마켓,"6,960",일시불,-,57520201,N,,0,0,0,Y
2025.03.23,17:27,본인 우리은행 포인트플러스 GRANDE(9*3*),GS25 보라매타워점,편의점,"2,600",일시불,-,68665200,N,,0,0,0,Y
2025.03.22,16:48,본인 우리은행 포인트플러스 GRANDE(9*3*),롯데리아 개봉점,패스트푸드점,"11,900",일시불,-,49963199,N,,0,0,0,Y
2025.03.22,16:09,본인 우리은행 포인트플러스 GRANDE(9*3*),프레퍼스 다이어트 푸드 신도림점,기타일반음식,"9,100",일시불,-,21676198,N,,0,0,0,Y
2025.03.22,15:53,본인 우리은행 포인트플러스 GRANDE(9*3*),씨제이올리브네트웍스(주)신도림점,화장품,"21,700",일시불,-,67210197,N,,0,0,0,Y
2025.03.22,11:05,본인 우리은행 포인트플러스 GRANDE(9*3*),세븐일레븐 신도림미래사랑점,편의점,"3,500",일시불,-,59185196,N,,0,0,0,Y
2025.03.21,23:14,본인 우리은행 포인트플러스 GRANDE(9*3*),GS25 고척사랑점,편의점,"1,800",일시불,-,39331195,N,,0,0,0,Y
2025.03.21,21:25,본인 우리은행 포인트플러스 GRANDE(9*3*),세븐일레븐 신도림미래사랑점,편의점,"2,600",일시불,-,54727194,N,,0,0,0,Y
2025.03.21,18:24,본인 우리은행 포인트플러스 GRANDE(9*3*),두부커피,커피전문점,"9,500",일시불,-,68636193,N,,0,0,0,Y
2025.03.21,11:43,본인 우리은행 포인트플러스 GRANDE(9*3*),경기마트 맘스점,슈퍼마켓,"6,950",일시불,-,26094192,N,,0,0,0,Y
2025.03.20,18:14,본인 우리은행 포인트플러스 GRANDE(9*3*),홈플러스신도림점,할인점,"10,000",일시불,-,36788191,N,,0,0,0,Y
2025.03.20,15:17,본인 우리은행 포인트플러스 GRANDE(9*3*),카카오_멜론,PG(오프라인),"8,690",일시불,-,37518190,N,,0,0,0,Y
2025.03.20,12:27,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사현대백화점디큐브시티,백화점,"5,500",일시불,-,27340189,N,,0,0,0,Y
2025.03.19,16:23,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사현대백화점디큐브시티,백화점,"11,100",일시불,-,35701188,N,,0,0,0,Y
2025.03.19,15:42,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사현대백화점디큐브시티,백화점,"14,900",일시불,-,66208187,N,,0,0,0,Y
2025.03.18,19:26,본인 우리은행 포인트플러스 GRANDE(9*3*),경기마트 맘스점,슈퍼마켓,"9,680",일시불,-,68856186,N,,0,0,0,Y
2025.03.18,18:41,본인 우리은행 포인트플러스 GRANDE(9*3*),주식회사 써브웨이신도림,패스트푸드점,"7,400",일시불,-,24162185,N,,0,0,0,Y
2025.03.18,14:52,본인 우리은행 포인트플러스 GRANDE(9*3*),세븐일레븐 신도림미래사랑점,편의점,"1,500",일시불,-,65599184,N,,0,0,0,Y
2025.03.17,20:43,본인 우리은행 포인트플러스 GRANDE(9*3*),하우마라,중식,"18,800",일시불,-,58599183,N,,0,0,0,Y
2025.03.17,12:47,본인 우리은행 포인트플러스 GRANDE(9*3*),아뜰리에콩포트 구로고척점,양식,"6,000",일시불,-,49344182,N,,0,0,0,Y
2025.03.16,20:08,본인 우리은행 포인트플러스 GRANDE(9*3*),오아시스사우나,안마／스포츠마사지,"9,000",일시불,-,35751181,N,,0,0,0,Y
2025.03.15,20:39,본인 우리은행 포인트플러스 GRANDE(9*3*),KCP결제_월부,PG(온라인),"350,000",할부,5 개월,22947180,N,,0,0,0,Y
2025.03.15,19:59,본인 우리은행 포인트플러스 GRANDE(9*3*),KCP_1_비욘드테이블,PG_우대,"38,000",일시불,-,69193179,N,,0,0,0,Y
